,0
0,1.05116605758667
1,0.8772132396697998
2,0.6740273833274841
3,0.1674778014421463
4,0.03420422226190567
5,0.33886992931365967
6,0.29814091324806213
7,3.3330094814300537
8,0.09545592218637466
9,1.9326763153076172
10,0.6793934106826782
11,4.509346961975098
12,0.497052401304245
13,0.38343268632888794
14,0.018738485872745514
15,0.2174140214920044
16,0.4995681345462799
17,0.011479008942842484
18,0.008141613565385342
19,0.02670101262629032
20,0.0721551924943924
21,0.27189406752586365
22,0.3479691743850708
23,0.4701763689517975
24,0.386102557182312
25,0.35347676277160645
26,0.27668899297714233
27,0.00040370336500927806
28,0.017301706597208977
29,1.2430849075317383
30,0.011779488064348698
31,0.07929474860429764
32,0.4227154850959778
33,0.21714980900287628
34,0.3699672818183899
35,0.4433070421218872
36,0.12129680067300797
37,0.1537574678659439
38,0.14471931755542755
39,0.9386075139045715
40,0.1783500760793686
41,0.00936940312385559
42,0.0908254012465477
43,0.014072375372052193
44,0.0059655713848769665
45,0.16109833121299744
46,0.005260070785880089
47,1.9138171672821045
48,0.0038023293018341064
49,2.2291156710707583e-05
50,0.029173076152801514
51,0.19065773487091064
52,0.07929672300815582
53,0.40601685643196106
54,0.06365544348955154
55,0.08149097859859467
56,0.008299914188683033
57,0.019647445529699326
58,0.0014463559491559863
59,0.06841760873794556
60,0.5091294050216675
61,0.13777151703834534
62,0.11026550084352493
63,0.12359698116779327
64,0.02445615828037262
65,0.2769290506839752
66,0.05278632417321205
67,0.21428856253623962
68,0.0058579714968800545
69,0.08802664279937744
70,0.36911651492118835
71,0.014675315469503403
72,0.013903983868658543
73,0.08698412030935287
74,0.3622558116912842
75,0.09427893161773682
76,0.00014989080955274403
77,0.010427362285554409
78,0.0012750420719385147
79,0.2402266412973404
80,0.46112799644470215
81,0.007618485484272242
82,0.11487139016389847
83,0.19987116754055023
84,0.0063457367941737175
85,0.005603809840977192
86,5.960463056453591e-08
87,0.003729064716026187
88,0.0022835214622318745
89,0.5693492293357849
90,0.05039828270673752
91,0.02501838281750679
92,0.25166183710098267
93,5.960463056453591e-08
94,4.604388323059538e-06
95,0.021211810410022736
96,0.7469882965087891
97,0.0024250727146863937
98,0.0013816083082929254
99,0.006772154942154884
100,1.6777581549831666e-05
101,1.4901154088420299e-07
102,0.0001625999720999971
103,0.09602942317724228
104,0.05507225543260574
105,0.0008896741783246398
106,0.3325935900211334
107,0.005818002391606569
108,0.001600306131877005
109,0.0006792590720579028
110,0.009375888854265213
111,0.610564112663269
112,4.947090019413736e-06
113,0.0
114,4.776762580149807e-05
115,2.7668669645208865e-05
116,0.29562950134277344
117,2.682206172721635e-07
118,0.19223636388778687
119,0.15731889009475708
120,1.3122220039367676
121,0.21996177732944489
122,0.002084122272208333
123,0.0003781999403145164
124,0.000904194253962487
125,0.10200811177492142
126,0.0007257817778736353
127,0.028285574167966843
128,0.06307736039161682
129,0.0003427972842473537
130,0.019447386264801025
131,0.16174806654453278
132,0.0009368041064590216
133,2.1904588720644824e-06
134,0.43526557087898254
135,0.006906107533723116
136,0.08640863001346588
137,0.11065302044153214
138,0.0028721976559609175
139,0.16233372688293457
140,0.10661504417657852
141,5.0837519665947184e-05
142,0.05675056576728821
143,0.004623900633305311
144,0.0003916445130016655
145,0.1418551653623581
146,0.27364015579223633
147,1.0728790584835224e-06
148,0.23525376617908478
149,0.0
150,0.0014126850292086601
151,0.00020267658692318946
152,0.026287510991096497
153,0.017852896824479103
154,0.10145699232816696
155,2.384184796255795e-07
156,1.1665089130401611
157,0.0010382814798504114
158,0.11460811644792557
159,0.06234460696578026
160,0.0002490333572495729
161,0.028623133897781372
162,0.0025919098407030106
163,3.1066818337421864e-05
164,0.46777188777923584
165,0.22985796630382538
166,0.014051910489797592
167,0.00023710043751634657
168,0.0003793180803768337
169,0.0005977441905997694
170,0.4301360249519348
171,0.02355789951980114
172,0.08506537228822708
173,0.003786914749071002
174,0.0010841739131137729
175,0.003583617275580764
176,0.12312615662813187
177,0.054871466010808945
178,0.0013956683687865734
179,0.004370462615042925
180,6.642664811806753e-05
181,0.009251270443201065
182,1.0430811414607888e-07
183,0.04674800485372543
184,0.018189413473010063
185,0.0
186,0.03373610973358154
187,0.01150530856102705
188,0.059162870049476624
189,7.433468999806792e-05
190,0.5616762042045593
191,0.1119443029165268
192,0.19115418195724487
193,1.2218908977956744e-06
194,0.15571430325508118
195,0.12826025485992432
196,4.470347647611561e-08
197,0.39118918776512146
198,0.040410127490758896
199,0.00016665093426126987
200,0.0
201,0.1344454139471054
202,0.18864676356315613
203,0.0027484421152621508
204,0.16829656064510345
205,0.0008757508476264775
206,0.11893757432699203
207,1.0937024853774346e-05
208,0.0768207237124443
209,0.0
210,0.027885256335139275
211,3.1292407243199705e-07
212,1.2814940646421746e-06
213,0.06962298601865768
214,0.0009407525649294257
215,0.18348374962806702
216,0.10238359868526459
217,4.684415034716949e-05
218,3.0171209800755605e-05
219,0.002387829590588808
220,0.01702827960252762
221,0.029269171878695488
222,0.19370825588703156
223,0.5876059532165527
224,2.0861455141130136e-06
225,0.08112359791994095
226,0.007965527474880219
227,0.0021472994703799486
228,1.604752105777152e-05
229,0.0007765232003293931
230,0.09947393089532852
231,5.2336821681819856e-05
232,0.023331379517912865
233,0.0050436691381037235
234,0.0
235,0.00018514385737944394
236,0.053371939808130264
237,0.006130416411906481
238,0.09679800271987915
239,0.0
240,5.602752025879454e-06
241,4.532509410637431e-05
242,1.865494778030552e-05
243,0.0
244,0.4355597198009491
245,0.16127008199691772
246,0.3673340380191803
247,0.18555349111557007
248,6.2732315200264566e-06
249,0.027651825919747353
250,9.90903026831802e-06
251,3.4868230613938067e-06
252,0.0
253,0.16039255261421204
254,3.7977333704475313e-05
255,0.08071048557758331
256,0.08334747701883316
257,1.1771861636589165e-06
258,0.0004249040794093162
259,0.9220095276832581
260,0.01688203401863575
261,1.266592448700976e-06
262,0.04062848165631294
263,4.306379651097814e-06
264,0.0006812401115894318
265,3.629655111581087e-05
266,6.259899964788929e-05
267,0.26560646295547485
268,0.007129000965505838
269,0.0002773274027276784
270,0.06704359501600266
271,1.4901152667334827e-07
272,0.02031482569873333
273,5.448167212307453e-05
274,1.7372440099716187
275,0.07358887046575546
276,0.0033265934325754642
277,2.309658611920895e-06
278,2.6076763788296375e-06
279,1.1920926112907182e-07
280,6.630747520830482e-05
281,0.002896901685744524
282,3.245051630074158e-05
283,0.0
284,0.02971014380455017
285,5.2878574933856726e-05
286,0.5206719636917114
287,1.937144133989932e-06
288,0.009045158512890339
289,2.2351721895574883e-07
290,3.3974185953411506e-06
291,0.06513485312461853
292,3.1675856007495895e-05
293,0.18134073913097382
294,0.009668619371950626
295,0.531183123588562
296,0.00013804265472572297
297,0.0003348867758177221
298,0.08102640509605408
299,0.03604092821478844
