,0
0,1.8307892084121704
1,1.6340570449829102
2,0.9415315389633179
3,0.815787136554718
4,0.19824324548244476
5,0.2857447564601898
6,0.7457804083824158
7,0.22819575667381287
8,0.20951199531555176
9,0.6752059459686279
10,0.1899072378873825
11,0.14974933862686157
12,0.7067475318908691
13,0.1908179670572281
14,0.29755640029907227
15,0.5936340093612671
16,1.6096831560134888
17,0.08039829134941101
18,0.30594345927238464
19,0.01886017806828022
20,0.5064094066619873
21,0.3796819746494293
22,0.5342016220092773
23,0.2189090996980667
24,0.7462546229362488
25,0.5120659470558167
26,0.003044711658731103
27,0.23498670756816864
28,0.24337828159332275
29,0.13414599001407623
30,0.037627771496772766
31,0.025542067363858223
32,0.39545392990112305
33,0.13368761539459229
34,0.30660781264305115
35,0.25858360528945923
36,0.21294450759887695
37,0.020016325637698174
38,0.2308722734451294
39,1.1868454217910767
40,0.22539661824703217
41,0.5823362469673157
42,0.49606338143348694
43,0.026092832908034325
44,0.021791381761431694
45,0.2296532541513443
46,0.18929535150527954
47,0.5649147033691406
48,0.4976678788661957
49,0.6516965627670288
50,0.1849379986524582
51,0.24743323028087616
52,0.035521890968084335
53,0.07603242248296738
54,0.5672576427459717
55,0.04790172725915909
56,0.602618396282196
57,0.2698749899864197
58,0.20449386537075043
59,0.30799052119255066
60,0.5703319907188416
61,0.1989232450723648
62,0.0037353483494371176
63,0.008672395721077919
64,0.1030283123254776
65,0.201254203915596
66,0.2356959581375122
67,0.013418484479188919
68,0.06482461839914322
69,0.12302946299314499
70,0.10342308133840561
71,0.005645758006721735
72,0.14018918573856354
73,0.18029016256332397
74,0.02181479148566723
75,0.1442100703716278
76,0.03402860462665558
77,1.003638505935669
78,0.4295581579208374
79,0.23293906450271606
80,0.131828173995018
81,0.16439801454544067
82,0.4943522810935974
83,0.1051507219672203
84,0.17496570944786072
85,0.011810706928372383
86,0.07013723254203796
87,0.3106125295162201
88,0.06282307207584381
89,0.03629724681377411
90,0.016895189881324768
91,0.10248307138681412
92,0.4643346071243286
93,0.15880027413368225
94,2.1307987481122836e-05
95,0.6784693002700806
96,0.11065556854009628
97,0.01421211939305067
98,0.08906296640634537
99,0.15676318109035492
100,0.04646866023540497
101,0.19110827147960663
102,0.884318470954895
103,0.0014998555416241288
104,0.04605543613433838
105,0.009676726534962654
106,0.03899722173810005
107,0.1660211980342865
108,0.052924059331417084
109,1.027492880821228
110,0.6117860078811646
111,0.11930149048566818
112,0.4073973000049591
113,0.38293009996414185
114,0.2592683434486389
115,2.0861612881617475e-07
116,0.34024444222450256
117,0.11900748312473297
118,0.558338463306427
119,0.044586315751075745
120,0.07101067155599594
121,0.26781022548675537
122,0.017947640269994736
123,0.24499134719371796
124,0.1691451370716095
125,0.19386963546276093
126,1.378281922370661e-05
127,0.018389953300356865
128,0.050555817782878876
129,0.3506217300891876
130,0.2996416389942169
131,0.0026844218373298645
132,0.002426496474072337
133,0.28620046377182007
134,0.257133424282074
135,0.04253000020980835
136,0.19407574832439423
137,0.0073232501745224
138,0.16197019815444946
139,0.003931443672627211
140,0.29712504148483276
141,0.16710150241851807
142,8.493632890349545e-07
143,0.1764979064464569
144,0.036534398794174194
145,0.008084338158369064
146,0.01583865098655224
147,0.001070314203388989
148,0.12721164524555206
149,0.11999218165874481
150,0.18228808045387268
151,0.09898775070905685
152,0.019255127757787704
153,0.06943691521883011
154,1.0430809993522416e-07
155,0.017561865970492363
156,0.09177535027265549
157,0.0004160142852924764
