,0
0,0.8544444444444445
1,0.8244444444444444
2,0.8344444444444444
3,0.9233333333333333
4,0.8888888888888888
5,0.9222222222222223
6,0.9222222222222223
7,0.8744444444444445
8,0.9344444444444444
9,0.9444444444444444
10,0.9311111111111111
11,0.9455555555555556
12,0.9344444444444444
13,0.9477777777777778
14,0.9533333333333334
15,0.9666666666666667
16,0.9288888888888889
17,0.92
18,0.9633333333333334
19,0.9777777777777777
20,0.9755555555555555
21,0.9644444444444444
22,0.9577777777777777
23,0.9677777777777777
24,0.9544444444444444
25,0.97
26,0.9711111111111111
27,0.9777777777777777
28,0.9688888888888889
29,0.97
30,0.9755555555555555
31,0.9577777777777777
32,0.9477777777777778
33,0.9511111111111111
34,0.9811111111111112
35,0.9788888888888889
36,0.9755555555555555
37,0.9711111111111111
38,0.9877777777777778
39,0.9611111111111111
40,0.9822222222222222
41,0.9655555555555555
42,0.9922222222222222
43,0.9888888888888889
44,0.9855555555555555
45,0.9822222222222222
46,0.9777777777777777
47,0.9766666666666667
48,0.9766666666666667
49,0.9844444444444445
50,0.9955555555555555
51,0.9811111111111112
52,0.9788888888888889
53,0.9788888888888889
54,0.9888888888888889
55,0.9877777777777778
56,0.9766666666666667
57,0.9966666666666667
58,0.9877777777777778
59,0.9844444444444445
60,0.9777777777777777
61,0.9666666666666667
62,0.9633333333333334
63,0.9911111111111112
64,0.9688888888888889
65,0.9733333333333334
66,0.9822222222222222
67,0.9933333333333333
68,0.9855555555555555
69,0.9877777777777778
70,0.9755555555555555
71,0.9944444444444445
72,0.9788888888888889
73,0.9877777777777778
74,0.9822222222222222
75,0.9788888888888889
76,0.9922222222222222
77,0.9877777777777778
78,0.9888888888888889
79,0.9711111111111111
80,0.9788888888888889
81,0.9777777777777777
82,0.98
83,0.9966666666666667
84,0.9955555555555555
85,0.9788888888888889
86,0.9855555555555555
87,0.98
88,0.9733333333333334
89,0.9922222222222222
90,0.9833333333333333
91,0.9922222222222222
92,0.9866666666666667
93,0.9844444444444445
94,0.9822222222222222
95,0.9855555555555555
96,0.9855555555555555
97,0.9933333333333333
98,0.9966666666666667
99,0.9822222222222222
