,0
0,0.36086421334638
1,0.4079155595231373
2,0.37269834231222626
3,0.2210053397688718
4,0.2144768532464462
5,0.1494070392027827
6,0.16698320746520715
7,0.2409506783021235
8,0.13844975106525276
9,0.12796142635932933
10,0.1520418541060876
11,0.11730724591421854
12,0.12806494095655307
13,0.11592143421850488
14,0.10825831670544844
15,0.09231906493021323
16,0.14530770503503757
17,0.15721128621824762
18,0.11191825248739905
19,0.060181936692648395
20,0.06762912320730326
21,0.08192646784545128
22,0.08891867152961234
23,0.07691324126069121
24,0.09528323462638856
25,0.08376812158498616
26,0.07171979506812481
27,0.06176315279666178
28,0.19258149549623502
29,0.06297986016334993
30,0.05913325412746465
31,0.09130867983861538
32,0.34015678991187265
33,0.11546088578292803
34,0.051203590082233894
35,0.04415747447424754
36,0.059998386892917886
37,0.049509969672839264
38,0.04552796847531528
39,0.148859442936579
40,0.060305327368798185
41,0.06426470303454435
42,0.039776556269646636
43,0.029867852480128333
44,0.030289748883684662
45,0.04493502862171017
46,0.0608764829264299
47,0.05539701501501907
48,0.045984389031947
49,0.0353642040257378
50,0.04321673429632406
51,0.05287703475811873
52,0.04134022337213529
53,0.05756727086541869
54,0.03840132822662844
55,0.037825362034383574
56,0.10412806660856525
57,0.031554588257081496
58,0.03149349649763544
59,0.04020919755775727
60,0.07101268043829925
61,0.058349594458514224
62,0.07743279149603025
63,0.03290817881223694
64,0.1435991825390503
65,0.06803178736806806
66,0.05020827045033944
67,0.037303830335509394
68,0.039143718978109455
69,0.038064937191550206
70,0.0599310786621846
71,0.019301025619820916
72,0.046522050082277736
73,0.033639112234225166
74,0.04885790027858588
75,0.0476089328376233
76,0.021917776090790018
77,0.023436406455801813
78,0.03027987122162716
79,0.05343078551182306
80,0.06323291039803806
81,0.04787398739851239
82,0.045363890072782846
83,0.021480762888180863
84,0.02324071629347793
85,0.058645622759431075
86,0.03892509731955151
87,0.07053551544607466
88,0.07939043246155397
89,0.027089613498439306
90,0.04305981573742051
91,0.027999890552980952
92,0.04730714649344661
93,0.035343459783283016
94,0.04724296063643799
95,0.03841714211592737
96,0.035259160266567016
97,0.018940922070256085
98,0.015646252828211523
99,0.04599344303090937
