,0
0,0.23336853220696938
1,0.23336853220696938
2,0.26504751847940866
3,0.23336853220696938
4,0.24287222808870115
5,0.2470960929250264
6,0.07602956705385427
7,0.09503695881731784
8,0.11615628299894404
9,0.07708553326293559
10,0.06335797254487856
11,0.16050686378035903
12,0.235480464625132
13,0.23336853220696938
14,0.23336853220696938
15,0.19957761351636746
16,0.07391763463569166
17,0.06863780359028511
18,0.08342133051742344
19,0.08764519535374868
20,0.13833157338965152
21,0.07602956705385427
22,0.07497360084477296
23,0.07708553326293559
24,0.15205913410770855
25,0.06863780359028511
26,0.07708553326293559
27,0.09714889123548047
28,0.1351636747624076
29,0.12249208025343189
30,0.06863780359028511
31,0.06863780359028511
32,0.15205913410770855
33,0.10770855332629356
34,0.06863780359028511
35,0.07391763463569166
36,0.07286166842661035
37,0.10770855332629356
38,0.13938753959873285
39,0.0675818373812038
40,0.16367476240760295
41,0.20908130939809927
42,0.20485744456177402
43,0.31890179514255546
44,0.07391763463569166
45,0.12565997888067582
46,0.07497360084477296
47,0.10348468848996832
48,0.09186906019007392
49,0.1689545934530095
50,0.09820485744456177
51,0.07286166842661035
52,0.06863780359028511
53,0.0675818373812038
54,0.0675818373812038
55,0.2122492080253432
56,0.2238648363252376
57,0.06863780359028511
58,0.18268215417106654
59,0.06969376979936642
60,0.17106652587117213
61,0.1795142555438226
62,0.10982048574445617
63,0.15205913410770855
64,0.20274551214361142
65,0.06969376979936642
66,0.10876451953537487
67,0.3812038014783527
68,0.1562829989440338
69,0.3474128827877508
70,0.09398099260823653
71,0.22069693769799367
72,0.13833157338965152
73,0.3326293558606125
74,0.10876451953537487
75,0.08764519535374868
76,0.1457233368532207
77,0.09186906019007392
78,0.09609292502639916
79,0.1235480464625132
80,0.17634635691657866
81,0.21647307286166842
82,0.29778247096092925
83,0.20274551214361142
84,0.24392819429778248
85,0.08130939809926083
86,0.23336853220696938
87,0.19429778247096094
88,0.18585005279831046
89,0.14361140443505807
90,0.133051742344245
91,0.2122492080253432
92,0.32312565997888065
93,0.11298838437170011
94,0.10454065469904963
95,0.11826821541710665
96,0.33896515311510034
97,0.12249208025343189
98,0.10876451953537487
99,0.2016895459345301
