,0
0,2.0476551055908203
1,1.4784282445907593
2,0.8888511657714844
3,0.9015001058578491
4,1.4572269916534424
5,1.0310722589492798
6,0.8264847993850708
7,0.4217049777507782
8,0.5577973127365112
9,0.3189336061477661
10,0.25757673382759094
11,0.40676409006118774
12,0.3167584538459778
13,0.1736542135477066
14,0.37712767720222473
15,0.16521872580051422
16,0.11358718574047089
17,0.8269575834274292
18,0.4140092432498932
19,0.052061643451452255
20,0.4673951268196106
21,0.16558057069778442
22,0.1816190779209137
23,0.061838239431381226
24,0.28724896907806396
25,0.4126983880996704
26,0.17242629826068878
27,0.1795841008424759
28,0.09195689857006073
29,0.11517057567834854
30,0.12110822647809982
31,0.13486230373382568
32,0.06866045296192169
33,0.27137377858161926
34,0.06948886811733246
35,0.42684492468833923
36,0.2407526671886444
37,0.11419032514095306
38,0.0849532037973404
39,0.17817330360412598
40,0.02961881086230278
41,0.05493849888443947
42,0.2670024037361145
43,0.11039174348115921
44,0.338458776473999
45,0.1172032430768013
46,0.1117432489991188
47,0.022648967802524567
48,0.07738181948661804
49,0.12762975692749023
50,0.627920389175415
51,0.23937976360321045
52,0.0790635272860527
53,0.11026023328304291
54,0.08064670115709305
55,0.08465530723333359
56,0.16497007012367249
57,0.13931657373905182
58,0.027899572625756264
59,0.2613070607185364
60,0.02754339762032032
61,0.06097020208835602
62,0.022571485489606857
63,0.25945380330085754
64,0.07037246227264404
65,0.07853849232196808
66,0.045000310987234116
67,0.04459784924983978
68,0.11234603077173233
69,0.16120077669620514
70,0.06910537928342819
71,0.06430787593126297
72,0.020333942025899887
73,0.10331861674785614
74,0.2478509247303009
75,0.2716374695301056
76,0.29569703340530396
77,0.06164362654089928
78,0.03552113473415375
79,0.02511102706193924
80,0.14436480402946472
81,0.09801739454269409
82,0.02921232208609581
83,0.005615894682705402
84,0.26268720626831055
85,0.007828094065189362
86,0.5029600262641907
87,0.3909464180469513
88,0.0480520986020565
89,0.013030393049120903
90,0.006064163986593485
91,0.03505909815430641
92,0.01602451503276825
93,0.006091470830142498
94,0.018645647913217545
95,0.061222873628139496
96,0.012587785720825195
97,0.1965329796075821
98,0.11231425404548645
99,0.0712212324142456
100,0.005669623613357544
101,0.17211949825286865
102,0.3849315643310547
103,0.011924559250473976
104,0.46930256485939026
105,0.23440177738666534
106,0.045181550085544586
107,0.0351426862180233
108,0.014445804990828037
109,0.1769098937511444
110,0.11037933081388474
111,0.02341052144765854
112,0.0750206932425499
113,0.3205154240131378
114,0.006861116737127304
115,0.006395338103175163
116,0.06816530972719193
117,0.039804305881261826
118,0.03449682891368866
119,0.028378285467624664
120,0.04111301898956299
121,0.03924449160695076
122,0.03480489179491997
123,0.0380464643239975
124,0.008392587304115295
125,0.00838208943605423
126,0.028439145535230637
127,0.010785460472106934
128,0.00629363814368844
129,0.020565472543239594
130,0.011674095876514912
131,0.011686539277434349
132,0.3136875033378601
133,0.031159451231360435
134,0.27129292488098145
135,0.1059252917766571
136,0.05355013906955719
137,0.6970291137695312
138,0.011225932277739048
139,0.05974466726183891
140,0.0335271991789341
141,0.04298509284853935
142,0.028220001608133316
143,0.038267143070697784
144,0.014354081824421883
145,0.02450755052268505
146,0.05120695009827614
147,0.12202367931604385
148,0.2749021351337433
149,0.0013092112494632602
150,0.03278898447751999
151,0.003474618075415492
152,0.012039124965667725
153,0.3854577839374542
154,0.06124570220708847
155,0.11565867811441422
156,0.024758106097579002
157,0.041622284799814224
158,0.005429468583315611
159,0.048291947692632675
160,0.004723739344626665
161,0.015889564529061317
162,0.006711828988045454
163,0.2942499816417694
164,0.04639575630426407
165,0.0011258412851020694
166,0.11692621558904648
167,0.007817286066710949
168,0.04904138296842575
169,0.01144659798592329
170,0.0016049202531576157
171,0.035662006586790085
172,0.2048056423664093
173,0.03174170106649399
174,0.005778125487267971
175,0.019831467419862747
176,0.09608938544988632
177,0.014622880145907402
178,0.010132843628525734
179,0.0032417785841971636
180,0.00528952619060874
181,0.005430378019809723
182,0.18778979778289795
183,0.00967803131788969
184,0.19933195412158966
185,0.05403127521276474
186,0.07802923768758774
187,0.0037066221702843904
188,0.21151921153068542
189,0.0038094650954008102
190,0.20332470536231995
191,0.003990538883954287
192,0.03293852508068085
193,0.013634894974529743
194,0.0032166854944080114
195,0.0057644615881145
196,0.037728339433670044
197,0.09952057152986526
198,0.0037082943599671125
199,0.005192308686673641
200,0.002518359338864684
201,0.02881608158349991
202,0.004832905251532793
203,0.017414305359125137
204,0.0071700080297887325
205,0.0021876110695302486
206,0.0057288953103125095
207,0.03784138709306717
208,0.18867722153663635
209,0.0008549685589969158
210,0.12307322025299072
211,0.006469844374805689
212,0.0047955624759197235
213,0.001979135675355792
214,0.0052202558144927025
215,0.006053584162145853
216,0.030535250902175903
217,0.025255322456359863
218,0.004761378280818462
219,0.0013361668679863214
220,0.0077170697040855885
221,0.05323623865842819
222,0.004876009654253721
223,0.2544616162776947
224,1.041575312614441
225,0.01237103994935751
226,0.00940284039825201
227,0.0006806198507547379
228,0.0008462731493636966
229,0.0013533249730244279
230,0.014806597493588924
231,0.0031178975477814674
232,0.014453471638262272
233,0.21979054808616638
234,0.4371650218963623
235,0.004146467428654432
236,0.10362911224365234
237,0.006342994049191475
238,0.041666023433208466
239,0.001173033844679594
240,0.005991043988615274
241,0.03505970165133476
242,0.003065812634304166
243,0.16440747678279877
244,0.01129804365336895
245,0.0024548410438001156
246,0.003550455439835787
247,0.0012349399039521813
248,0.11366226524114609
249,0.02030610293149948
250,0.001120326342061162
251,0.0006667226552963257
252,0.0060977693647146225
253,0.006169978529214859
254,0.03499947115778923
255,0.002217542612925172
256,0.013412319123744965
257,0.033793430775403976
258,0.051868896931409836
259,0.0014683916233479977
260,0.012505817227065563
261,0.0003746555303223431
262,0.26413482427597046
263,0.035076383501291275
264,0.000572322984226048
265,0.00269308895803988
266,0.0036073257215321064
267,0.31409987807273865
268,0.014909951016306877
269,0.0011444517876952887
270,0.006121532060205936
271,0.44575661420822144
272,0.04850919917225838
273,0.005247948691248894
274,0.0033165165223181248
275,0.07802832126617432
276,0.0011384221725165844
277,0.0036407317966222763
278,0.0031900182366371155
279,0.0064559075981378555
280,0.0006740506505593657
281,0.08163132518529892
282,0.020524166524410248
283,0.00046187551924958825
284,0.0006401922437362373
285,0.01742895320057869
286,0.000541921064723283
287,0.15896756947040558
288,0.002536529442295432
289,0.004329755902290344
290,0.0025138799101114273
291,0.0032073832117021084
292,0.010226963087916374
293,0.0037087113596498966
294,0.004941822495311499
295,0.06151408329606056
296,0.007132413797080517
297,0.010848823003470898
298,0.00046161090722307563
299,0.17670322954654694
300,0.002384664723649621
301,0.0013999625807628036
302,0.0013563120737671852
303,0.0003085704811383039
304,0.3386608958244324
305,0.001517726224847138
306,0.0006208049017004669
307,0.0019509476842358708
308,0.00822337158024311
309,0.09766498953104019
310,0.019396113231778145
311,0.11140052229166031
312,0.0008889425080269575
313,0.006918290629982948
314,0.0008454287308268249
315,0.001254354021511972
316,0.0007801566971465945
317,0.13917256891727448
318,0.012824010103940964
319,0.19356635212898254
320,0.19529494643211365
321,0.0034832009114325047
322,0.004038516897708178
323,0.013852410949766636
324,0.02447536401450634
325,0.040704481303691864
326,0.030777204781770706
327,0.0021632551215589046
328,0.004728817380964756
329,0.0035858559422194958
330,0.031742386519908905
331,0.005146155133843422
332,0.0017956298543140292
333,0.005664798431098461
334,0.09603358805179596
335,0.05729321762919426
336,0.0013286328176036477
337,0.0020126234740018845
338,0.00878866482526064
339,0.006658471189439297
340,0.00042080660932697356
341,0.00018290813022758812
342,0.003683732356876135
343,0.006082733161747456
344,0.022031303495168686
345,0.0052794283255934715
346,0.0011043724371120334
347,0.0002750561689026654
348,0.001770163420587778
349,0.18701718747615814
350,0.001987355062738061
351,0.0005703567294403911
352,0.0002970605855807662
353,0.001232246169820428
354,0.052766308188438416
355,0.032925937324762344
356,0.11410444229841232
357,0.006873591803014278
358,0.0004675510572269559
359,0.0033942852169275284
360,0.011962535791099072
361,0.0469624325633049
362,0.0028570126742124557
363,0.0001463477237848565
364,0.0016332953236997128
365,0.0020457173231989145
366,0.0005281521589495242
367,0.009613005444407463
368,0.0027025786694139242
369,0.3012869358062744
370,0.012308422476053238
371,0.014534401707351208
372,0.0016461301129311323
373,0.0006068216753192246
374,0.014059037901461124
375,0.004193713888525963
376,0.011355252005159855
377,0.10384739190340042
378,0.0007887221872806549
379,0.0008222397300414741
380,0.0005881338729523122
381,0.0043806168250739574
382,0.004845872521400452
383,0.009392357431352139
384,0.002277143532410264
385,0.00014571765495929867
386,0.041629042476415634
387,0.17772091925144196
388,0.0005873244954273105
389,0.0010038336040452123
390,0.01786080189049244
391,0.1016811653971672
392,0.0001509337598690763
393,0.0521591417491436
394,0.02545146457850933
395,0.0006842974107712507
396,0.01651310734450817
397,0.0019310361240059137
398,0.0006570177501998842
399,0.018918905407190323
400,0.0034982229117304087
401,0.00012642289220821112
402,0.00031314263469539583
403,0.00043680434464477
404,0.007465353701263666
405,0.0002744478697422892
406,0.04685979336500168
407,0.0005724591901525855
408,0.00044964891276322305
409,0.001214472809806466
410,0.0015105506172403693
411,0.0010960870422422886
412,0.0042233578860759735
413,0.0001062232768163085
414,0.0018444005399942398
415,0.013063034974038601
416,0.013397700153291225
417,0.002403813414275646
418,0.00014477111108135432
419,0.0003492746327538043
420,0.00025952287251129746
421,0.0006906856433488429
422,9.95643058558926e-05
423,0.008155378513038158
424,0.007115428801625967
425,0.0002819249639287591
426,0.0025090607814490795
427,0.0007146397256292403
428,0.047012921422719955
429,0.026079827919602394
430,0.00047030020505189896
431,0.003989826887845993
432,0.021602483466267586
433,0.0018250017892569304
434,0.003544156439602375
435,0.0002537412801757455
436,0.001320054056122899
437,0.0007219981634989381
438,0.0003950075770262629
439,0.00018250411085318774
440,0.021123215556144714
441,0.00011631073721218854
442,0.00012533905101008713
443,0.0012626826064661145
444,0.0002083612052956596
445,0.0430760532617569
446,0.0006850136560387909
447,0.002267762552946806
448,0.000458386552054435
449,0.0008570255595259368
450,0.00016356496780645102
451,0.0002941674320027232
452,0.0014475710922852159
453,0.0002081549318972975
454,0.00024158821906894445
455,0.0017484137788414955
456,0.0005637221038341522
457,0.0004751236701849848
458,0.003529329551383853
459,0.0002080416597891599
460,0.0008382401429116726
461,0.0012025678297504783
462,0.21787157654762268
463,0.00227959081530571
464,0.00020433882309589535
465,0.0001495324686402455
466,0.0007188050076365471
467,0.003361054230481386
468,0.000936034310143441
469,0.00018642285431269556
470,0.00024496164405718446
471,0.00031567446421831846
472,0.00040785258170217276
473,0.04922601953148842
474,9.154706640401855e-05
475,0.19455766677856445
476,0.00010574623593129218
477,0.00037688069278374314
478,0.0003413517551962286
479,0.00016311940271407366
480,0.14068780839443207
481,0.00010240756091661751
482,0.00011462537077022716
483,0.000352273607859388
484,0.0035122083500027657
485,0.0005908836028538644
486,0.004508815705776215
487,0.004131721332669258
488,0.0002034269127761945
489,0.0005990597419440746
490,0.0001448982657166198
491,0.0008972472278401256
492,0.00022327671467792243
493,0.0007203904096968472
494,9.54030329012312e-05
495,0.0002268042298965156
496,0.4194490313529968
497,0.00010407663648948073
498,0.00013101207150612026
499,0.004767374135553837
